turk;turk2
400.67;632.98
933.07;83.756
923.04;94.11
919.46;97.802
601.76;425.53
397.26;636.5
393.68;640.19
390.54;643.43
387.4;646.67
384.26;649.91
381.12;653.15
377.97;656.39
374.83;659.64
371.69;662.88
368.55;666.12
365.41;669.36
362.26;672.6
359.12;675.84
355.98;679.08
352.84;682.32
349.69;685.57
306.14;730.5
302.56;734.19
299.42;737.43
296.28;740.67
161.87;879.33
158.73;882.57
155.58;885.81
152.44;889.05
149.3;892.29
146.51;895.17
943.61;72.888
915.33;102.06
911.07;106.45
907.93;109.69
904.79;112.94
901.65;116.18
898.5;119.42
895.36;122.66
892.22;125.9
889.08;129.14
871.34;147.44
867.08;151.83
849.35;170.13
845.09;174.52
841.95;177.76
838.81;181
835.66;184.25
723.66;299.78
719.41;304.17
716.26;307.42
713.12;310.66
709.98;313.9
706.84;317.14
703.7;320.38
695.39;328.95
691.13;333.35
687.99;336.59
684.84;339.83
681.7;343.07
678.56;346.31
675.42;349.55
641.97;384.06
637.71;388.45
634.57;391.69
623.12;403.51
619.03;407.72
584.21;443.64
346.98;688.37
343.06;692.42
339.91;695.66
336.77;698.9
333.63;702.14
330.49;705.38
327.35;708.62
324.2;711.86
321.06;715.11
317.92;718.35
314.78;721.59
311.63;724.83
309.02;727.53
293.57;743.47
289.64;747.52
286.5;750.76
283.36;754
280.21;757.24
277.77;759.76
1012;2.2886
1008.5;5.9783
1005.3;9.2197
1002.2;12.461
999.05;15.702
995.9;18.944
992.76;22.185
989.62;25.426
986.48;28.668
983.25;31.997
938.73;77.92
935.16;81.61
929.31;87.644
925.73;91.334
885.32;133.02
881.74;136.71
878.6;139.95
875.46;143.2
863.32;155.71
859.75;159.4
856.6;162.64
853.46;165.88
831.9;188.13
828.33;191.82
825.18;195.06
822.04;198.3
818.9;201.54
815.76;204.78
812.62;208.02
809.47;211.26
806.33;214.5
803.19;217.75
800.05;220.99
796.91;224.23
793.76;227.47
790.62;230.71
787.48;233.95
784.34;237.19
781.19;240.44
778.05;243.68
774.91;246.92
771.77;250.16
768.63;253.4
765.48;256.64
762.34;259.88
759.2;263.12
756.06;266.37
752.92;269.61
749.77;272.85
746.63;276.09
743.49;279.33
740.35;282.57
737.21;285.81
734.06;289.06
730.92;292.3
727.78;295.54
699.94;324.26
671.66;353.43
668.08;357.12
664.94;360.37
661.8;363.61
658.65;366.85
655.51;370.09
652.37;373.33
649.23;376.57
646.09;379.81
630.81;395.57
627.23;399.26
614.73;412.15
597.56;429.87
594.42;433.12
591.27;436.36
588.13;439.6
407.57;625.87
403.45;630.12
400.31;633.36
932.36;84.5
922.49;94.674
918.74;98.544
611.17;415.84
581.45;446.49
396.46;637.33
393.32;640.57
390.18;643.81
387.03;647.05
383.89;650.29
380.75;653.53
377.61;656.78
374.46;660.02
371.32;663.26
368.18;666.5
365.04;669.74
361.9;672.98
358.75;676.22
355.61;679.46
352.47;682.71
305.34;731.33
302.2;734.57
299.06;737.81
160.81;880.42
157.31;884.03
154.17;887.27
151.03;890.51
147.89;893.75
145.44;896.27
946.32;70.099
943.17;73.341
914.9;102.51
911.75;105.75
908.61;109
905.47;112.24
902.33;115.48
899.19;118.72
896.04;121.96
892.9;125.2
889.76;128.44
870.91;147.89
867.77;151.13
848.91;170.58
845.77;173.82
842.63;177.06
839.49;180.31
836.34;183.55
723.23;300.23
720.09;303.48
716.95;306.72
713.8;309.96
710.66;313.2
707.52;316.44
704.38;319.68
694.95;329.41
691.81;332.65
688.67;335.89
685.52;339.13
682.38;342.37
679.24;345.61
676.1;348.85
641.54;384.51
638.39;387.75
635.25;390.99
622.68;403.96
619.54;407.2
607.15;419.98
585.24;442.59
349.06;686.23
345.48;689.92
342.34;693.16
339.2;696.4
336.06;699.64
332.91;702.88
329.77;706.12
326.63;709.36
323.49;712.61
320.35;715.85
317.2;719.09
314.06;722.33
310.92;725.57
307.78;728.81
295.64;741.33
292.07;745.02
288.92;748.26
285.78;751.5
282.64;754.74
279.5;757.98
276.88;760.69
1013.1;1.2297
1009.5;4.9195
1006.4;8.1608
1003.2;11.402
1000.1;14.643
996.93;17.885
993.79;21.126
990.65;24.368
987.51;27.609
984.28;30.938
940.29;76.321
936.54;80.191
927.72;89.286
886.87;131.42
883.12;135.29
879.98;138.53
876.84;141.78
873.69;145.02
864.88;154.11
861.13;157.98
857.98;161.22
854.84;164.47
851.7;167.71
833.46;186.53
829.71;190.4
826.56;193.64
823.42;196.88
820.28;200.12
817.14;203.36
813.99;206.6
810.85;209.84
807.71;213.09
804.57;216.33
801.43;219.57
798.28;222.81
795.14;226.05
792;229.29
788.86;232.53
785.72;235.78
782.57;239.02
779.43;242.26
776.29;245.5
773.15;248.74
770.01;251.98
766.86;255.22
763.72;258.46
760.58;261.71
757.44;264.95
754.3;268.19
751.15;271.43
748.01;274.67
744.87;277.91
741.73;281.15
738.59;284.4
735.44;287.64
732.3;290.88
729.16;294.12
726.02;297.36
701.49;322.66
697.74;326.53
673.21;351.84
669.46;355.7
666.32;358.95
663.18;362.19
660.03;365.43
656.89;368.67
653.75;371.91
650.61;375.15
647.46;378.39
644.32;381.64
632.36;393.97
628.96;397.48
625.82;400.72
616.4;410.44
604.35;422.87
597.02;430.44
593.35;434.22
590.21;437.46
587.07;440.7
409.02;624.38
404.83;628.7
401.68;631.94
398.54;635.18
933.74;83.081
930.07;86.861
924.31;92.805
920.47;96.765
917.33;100.01
613.25;413.69
610.11;416.93
601.55;425.76
581.83;446.1
393.93;639.94
389.81;644.19
386.67;647.43
383.52;650.67
380.38;653.92
377.24;657.16
374.1;660.4
370.96;663.64
367.81;666.88
364.67;670.12
361.53;673.36
358.39;676.61
355.25;679.85
352.1;683.09
302.81;733.94
298.69;738.19
151.36;890.17
148.22;893.42
145.77;895.94
948.13;68.232
944.55;71.922
913.57;103.89
909.99;107.58
906.85;110.82
903.71;114.06
900.56;117.3
897.42;120.54
894.28;123.78
891.14;127.02
869.58;149.27
847.58;171.95
844.01;175.64
840.87;178.89
837.72;182.13
721.9;301.61
718.32;305.3
715.18;308.54
712.04;311.78
708.9;315.02
705.76;318.26
693.62;330.78
690.05;334.47
686.9;337.71
683.76;340.95
680.62;344.19
677.48;347.44
640.21;385.88
636.63;389.57
348.52;686.79
344.77;690.66
341.62;693.9
338.48;697.14
335.34;700.38
332.2;703.62
329.06;706.86
325.91;710.11
322.77;713.35
319.63;716.59
316.49;719.83
313.35;723.07
310.2;726.31
307.06;729.55
295.1;741.89
291.35;745.76
288.21;749
285.07;752.24
281.93;755.49
278.78;758.73
275.82;761.79
179.63;861.01
175.44;865.33
1014.1;0.17086
1010.5;3.8606
1007.4;7.1019
1004.2;10.343
1001.1;13.585
997.96;16.826
994.82;20.067
991.68;23.309
988.54;26.55
985.74;29.431
941.32;75.262
937.57;79.132
887.9;130.36
884.15;134.23
881.01;137.48
877.87;140.72
874.72;143.96
871.93;146.84
865.91;153.05
862.16;156.92
859.01;160.17
855.87;163.41
852.73;166.65
849.94;169.53
834.49;185.47
830.74;189.34
827.59;192.58
824.45;195.82
821.31;199.06
818.17;202.3
815.02;205.54
811.88;208.79
808.74;212.03
805.6;215.27
802.46;218.51
799.31;221.75
796.17;224.99
793.03;228.23
789.89;231.47
786.75;234.72
783.6;237.96
780.46;241.2
777.32;244.44
774.18;247.68
771.04;250.92
767.89;254.16
764.75;257.41
761.61;260.65
758.47;263.89
755.33;267.13
752.18;270.37
749.04;273.61
745.9;276.85
742.76;280.1
739.62;283.34
736.47;286.58
733.33;289.82
730.19;293.06
727.05;296.3
724.25;299.18
702.52;321.6
698.77;325.47
695.98;328.36
674.24;350.78
670.49;354.65
667.35;357.89
664.21;361.13
661.06;364.37
657.92;367.61
654.78;370.85
651.64;374.09
648.49;377.34
645.35;380.58
642.56;383.46
633.34;392.97
604.59;422.62
598.31;429.11
594.73;432.8
591.24;436.4
588.62;439.1
586.53;441.25
411.36;621.97
407.6;625.84
404.46;629.08
401.32;632.32
398.18;635.56
172.82;868.04
933.46;83.373
929.88;87.062
926.74;90.304
923.6;93.545
920.45;96.786
917.31;100.03
394.33;639.53
390.14;643.85
387;647.09
383.86;650.34
380.71;653.58
377.57;656.82
374.43;660.06
371.29;663.3
368.15;666.54
365;669.78
361.86;673.03
358.72;676.27
355.58;679.51
352.44;682.75
303.21;733.53
299.02;737.85
183.81;856.7
147.16;894.51
949;67.335
944.89;71.583
914.07;103.37
910.32;107.24
907.18;110.48
904.04;113.72
900.9;116.96
897.75;120.2
894.61;123.44
891.47;126.69
845.32;174.3
841.2;178.55
838.06;181.79
719.63;303.95
715.51;308.2
712.37;311.44
709.23;314.68
706.09;317.93
691.35;333.12
687.24;337.37
684.09;340.61
680.95;343.86
677.81;347.1
637.94;388.23
607.72;419.4
601.44;425.88
413.8;619.44
347.82;687.51
343.7;691.76
340.56;695
337.42;698.24
334.28;701.48
331.13;704.73
327.99;707.97
324.85;711.21
321.71;714.45
318.57;717.69
315.42;720.93
312.28;724.17
309.14;727.42
306.35;730.3
294.41;742.61
290.29;746.86
287.14;750.1
284;753.35
280.86;756.59
277.72;759.83
274.67;762.98
180.66;859.95
177.52;863.19
1015;-0.7263
1010.9;3.522
1007.7;6.7634
1004.6;10.005
1001.4;13.246
998.3;16.487
995.15;19.729
992.01;22.97
988.87;26.211
986.08;29.088
940.78;75.824
937.2;79.514
887.36;130.93
883.78;134.62
880.64;137.86
877.5;141.1
874.36;144.34
871.22;147.58
868.07;150.82
864.93;154.06
861.79;157.31
858.65;160.55
855.51;163.79
852.36;167.03
849.22;170.27
833.95;186.03
830.37;189.72
827.23;192.96
824.08;196.2
820.94;199.44
817.8;202.68
814.66;205.93
811.52;209.17
808.37;212.41
805.23;215.65
802.09;218.89
798.95;222.13
795.81;225.37
792.66;228.62
789.52;231.86
786.38;235.1
783.24;238.34
780.1;241.58
776.95;244.82
773.81;248.06
770.67;251.3
767.53;254.55
764.39;257.79
761.24;261.03
758.1;264.27
754.96;267.51
751.82;270.75
748.67;273.99
745.53;277.24
742.39;280.48
739.25;283.72
736.11;286.96
732.96;290.2
729.82;293.44
726.68;296.68
723.54;299.92
701.98;322.17
698.4;325.86
695.26;329.1
673.7;351.34
670.12;355.03
666.98;358.27
663.84;361.51
660.7;364.75
657.55;367.99
654.41;371.23
651.27;374.48
648.13;377.72
644.99;380.96
641.84;384.2
632.49;393.85
596.46;431.02
593.32;434.26
408.72;624.69
405.14;628.38
402;631.62
398.86;634.86
173.85;866.98
171.76;869.14
933.96;82.854
930.21;86.724
927.07;89.965
923.93;93.206
920.79;96.448
917.64;99.689
630.14;396.27
611.38;415.63
605.09;422.11
395.71;638.11
392.57;641.35
389.43;644.6
386.28;647.84
383.14;651.08
380;654.32
376.86;657.56
373.71;660.8
370.57;664.04
367.43;667.28
364.29;670.53
361.15;673.77
358;677.01
354.86;680.25
351.72;683.49
301.88;734.9
298.31;738.59
183.79;856.72
951.24;65.034
947.66;68.723
944.52;71.965
913.53;103.93
909.96;107.62
906.81;110.86
903.67;114.1
900.53;117.34
897.39;120.58
894.25;123.83
891.1;127.07
844.41;175.24
840.83;178.93
837.69;182.17
718.73;304.89
715.15;308.58
712.01;311.82
708.86;315.07
705.72;318.31
690.45;334.07
686.87;337.76
683.73;341
680.59;344.24
677.44;347.48
637.03;389.17
600.37;426.98
416.72;616.44
412.46;620.83
347.59;687.75
343.34;692.14
340.19;695.38
337.05;698.62
333.91;701.87
330.77;705.11
327.63;708.35
324.48;711.59
321.34;714.83
318.2;718.07
315.06;721.31
311.91;724.56
308.77;727.8
305.63;731.04
294.18;742.85
289.92;747.24
286.78;750.49
283.64;753.73
280.49;756.97
277.35;760.21
273.86;763.81
180.65;859.97
177.5;863.21
1016;-1.7852
1011.9;2.4632
1008.8;5.7045
1005.6;8.9458
1002.5;12.187
999.33;15.429
996.18;18.67
993.04;21.911
989.9;25.153
987.63;27.49
941.37;75.213
938.23;78.455
887.96;130.32
884.81;133.56
881.67;136.8
878.53;140.04
875.39;143.28
872.25;146.52
869.1;149.76
865.96;153.01
862.82;156.25
859.68;159.49
856.54;162.73
853.39;165.97
850.25;169.21
847.81;171.73
834.54;185.42
831.4;188.66
828.26;191.9
825.11;195.14
821.97;198.38
818.83;201.63
815.69;204.87
812.55;208.11
809.4;211.35
806.26;214.59
803.12;217.83
799.98;221.07
796.84;224.32
793.69;227.56
790.55;230.8
787.41;234.04
784.27;237.28
781.13;240.52
777.98;243.76
774.84;247
771.7;250.25
768.56;253.49
765.42;256.73
762.27;259.97
759.13;263.21
755.99;266.45
752.85;269.69
749.71;272.94
746.56;276.18
743.42;279.42
740.28;282.66
737.14;285.9
733.99;289.14
730.85;292.38
727.71;295.62
724.57;298.87
722.12;301.39
702.57;321.56
699.43;324.8
696.29;328.04
693.85;330.56
674.3;350.73
671.15;353.97
668.01;357.21
664.87;360.45
661.73;363.69
658.58;366.93
655.44;370.18
652.3;373.42
649.16;376.66
646.02;379.9
642.87;383.14
640.43;385.66
633.45;392.87
627.24;399.27
617.39;409.43
613.2;413.75
607.96;419.16
595.6;431.91
408.96;624.44
405.82;627.68
402.68;630.92
399.54;634.17
173.52;867.32
933.95;82.874
930.19;86.745
927.05;89.987
923.91;93.228
920.77;96.469
917.63;99.711
622.88;403.77
603.42;423.85
396.39;637.41
393.25;640.66
390.11;643.9
386.96;647.14
383.82;650.38
380.68;653.62
377.54;656.86
374.4;660.1
371.25;663.34
368.11;666.59
364.97;669.83
361.83;673.07
358.69;676.31
355.54;679.55
352.4;682.79
302.13;734.65
298.99;737.9
183.08;857.46
951.06;65.217
946.95;69.465
943.8;72.707
913.36;104.11
909.24;108.36
906.1;111.6
902.96;114.84
899.81;118.09
896.67;121.33
893.53;124.57
890.39;127.81
844.23;175.42
840.12;179.67
836.97;182.91
718.55;305.08
714.43;309.32
711.29;312.57
708.15;315.81
705.01;319.05
690.27;334.25
686.15;338.5
683.01;341.74
679.87;344.98
676.73;348.22
636.86;389.35
630.57;395.83
599.15;428.25
421.26;611.76
417.68;615.45
414.54;618.69
411.4;621.93
348.99;686.31
345.41;690
342.27;693.24
339.13;696.49
335.99;699.73
332.84;702.97
329.7;706.21
326.56;709.45
323.42;712.69
320.28;715.93
317.13;719.17
313.99;722.42
310.85;725.66
307.71;728.9
304.57;732.14
295.57;741.42
292;745.11
288.86;748.35
285.71;751.59
282.57;754.83
279.43;758.07
276.29;761.31
272.69;765.02
179.58;861.07
176.44;864.31
1017;-2.844
1012.9;1.4043
1009.8;4.6456
1006.6;7.887
1003.5;11.128
1000.4;14.37
997.21;17.611
994.07;20.852
990.93;24.094
988.66;26.431
939.69;76.947
936.12;80.637
886.28;132.05
882.7;135.74
879.56;138.98
876.42;142.22
873.28;145.46
870.13;148.71
866.99;151.95
863.85;155.19
860.71;158.43
857.57;161.67
854.42;164.91
851.28;168.15
848.14;171.39
832.86;187.15
829.29;190.84
826.14;194.08
823;197.33
819.86;200.57
816.72;203.81
813.58;207.05
810.43;210.29
807.29;213.53
804.15;216.77
801.01;220.01
797.87;223.26
794.72;226.5
791.58;229.74
788.44;232.98
785.3;236.22
782.16;239.46
779.01;242.7
775.87;245.95
772.73;249.19
769.59;252.43
766.45;255.67
763.3;258.91
760.16;262.15
757.02;265.39
753.88;268.64
750.74;271.88
747.59;275.12
744.45;278.36
741.31;281.6
738.17;284.84
735.02;288.08
731.88;291.32
728.74;294.57
725.6;297.81
722.46;301.05
700.9;323.29
697.32;326.98
694.18;330.22
672.62;352.46
669.04;356.15
665.9;359.39
662.76;362.63
659.61;365.88
656.47;369.12
653.33;372.36
650.19;375.6
647.05;378.84
643.9;382.08
640.76;385.32
625.49;401.08
619.2;407.56
615.63;411.25
612.48;414.5
609.34;417.74
606.2;420.98
593.7;433.87
408.25;625.18
405.11;628.42
401.96;631.67
398.82;634.91
173.82;867.02
932.88;83.978
929.13;87.847
925.99;91.089
922.85;94.33
919.7;97.571
916.56;100.81
622.25;404.42
602.96;424.32
590.39;437.28
394.54;639.33
390.79;643.2
387.65;646.44
384.5;649.68
381.36;652.92
378.22;656.16
375.08;659.4
371.93;662.65
368.79;665.89
365.65;669.13
362.51;672.37
359.37;675.61
356.22;678.85
353.08;682.09
300.28;736.57
953.3;62.916
949.72;66.606
946.58;69.847
943.44;73.088
912.45;105.05
908.87;108.74
905.73;111.98
902.59;115.23
899.45;118.47
896.31;121.71
893.16;124.95
890.02;128.19
843.33;176.36
839.75;180.05
836.61;183.29
717.64;306.02
714.07;309.71
710.92;312.95
707.78;316.19
704.64;319.43
689.36;335.19
685.79;338.88
682.65;342.12
679.5;345.36
676.36;348.6
635.95;390.29
632.37;393.98
629.23;397.22
598.24;429.19
586.64;441.16
424.23;608.7
420.11;612.95
416.97;616.19
413.82;619.43
410.68;622.68
348.82;686.5
344.7;690.74
341.56;693.99
338.41;697.23
335.27;700.47
332.13;703.71
328.99;706.95
325.85;710.19
322.7;713.43
319.56;716.68
316.42;719.92
313.28;723.16
310.13;726.4
306.99;729.64
303.85;732.88
295.4;741.6
291.28;745.85
288.14;749.09
285;752.33
281.86;755.57
278.71;758.81
275.57;762.05
272.43;765.3
271.21;766.55
1018.2;-4.0646
1014.7;-0.37488
1011.5;2.8665
1008.4;6.1078
1005.2;9.3492
1002.1;12.59
998.94;15.832
995.8;19.073
992.66;22.315
990.04;25.016
940.2;76.429
936.45;80.299
886.79;131.53
883.03;135.4
879.89;138.64
876.75;141.88
873.61;145.13
870.47;148.37
867.32;151.61
864.18;154.85
861.04;158.09
857.9;161.33
854.76;164.57
851.61;167.81
848.47;171.06
845.68;173.94
833.37;186.63
829.62;190.5
826.48;193.75
823.33;196.99
820.19;200.23
817.05;203.47
813.91;206.71
810.77;209.95
807.62;213.19
804.48;216.44
801.34;219.68
798.2;222.92
795.06;226.16
791.91;229.4
788.77;232.64
785.63;235.88
782.49;239.12
779.35;242.37
776.2;245.61
773.06;248.85
769.92;252.09
766.78;255.33
763.64;258.57
760.49;261.81
757.35;265.06
754.21;268.3
751.07;271.54
747.92;274.78
744.78;278.02
741.64;281.26
738.5;284.5
735.36;287.74
732.21;290.99
729.07;294.23
725.93;297.47
722.79;300.71
720;303.59
701.4;322.77
697.65;326.64
694.51;329.88
691.72;332.76
674.09;350.95
670.78;354.37
666.58;358.69
664.49;360.85
660.3;365.17
658.21;367.33
654.01;371.66
650.52;375.26
647.38;378.5
644.24;381.74
641.09;384.98
638.3;387.87
625.99;400.56
616.93;409.91
612.82;414.16
609.67;417.4
606.53;420.64
594.57;432.98
583.05;444.86
406.84;626.65
403.69;629.89
400.55;633.13
397.41;636.37
932.34;84.539
928.76;88.229
925.62;91.47
922.48;94.712
919.34;97.953
916.19;101.19
621.27;405.43
602.42;424.88
589.85;437.85
578.86;449.19
428.82;603.96
394.26;639.62
391.12;642.86
387.98;646.1
384.83;649.34
381.69;652.58
378.55;655.82
375.41;659.07
372.27;662.31
369.12;665.55
365.98;668.79
362.84;672.03
359.7;675.27
356.56;678.51
353.41;681.76
300;736.86
954.17;62.019
950.05;66.267
946.91;69.508
943.77;72.75
912.96;104.53
909.21;108.4
906.06;111.65
902.92;114.89
899.78;118.13
896.64;121.37
893.5;124.61
890.35;127.85
841.06;178.71
836.94;182.96
715.37;308.36
711.26;312.61
708.11;315.85
704.97;319.09
687.52;337.1
683.33;341.42
681.24;343.57
678.1;346.82
634.1;392.2
629.91;396.52
599.27;428.13
586.71;441.09
575.19;452.98
425.68;607.21
422.53;610.45
419.39;613.69
416.25;616.94
413.11;620.18
409.97;623.42
350.27;685
347.12;688.25
343.98;691.49
340.84;694.73
337.7;697.97
334.56;701.21
331.41;704.45
328.27;707.69
325.13;710.93
321.99;714.18
318.85;717.42
315.7;720.66
312.56;723.9
309.42;727.14
306.28;730.38
303.14;733.62
296.85;740.11
293.71;743.35
290.57;746.59
287.42;749.83
284.28;753.07
281.14;756.31
278;759.55
274.86;762.8
270.67;767.12
1019.3;-5.1235
1015.7;-1.4338
1012.5;1.8076
1009.4;5.0489
1006.3;8.2903
1003.1;11.532
999.97;14.773
996.83;18.014
993.69;21.256
990.89;24.137
939.92;76.719
936.78;79.96
886.51;131.82
883.37;135.06
880.22;138.3
877.08;141.55
873.94;144.79
870.8;148.03
867.66;151.27
864.51;154.51
861.37;157.75
858.23;160.99
855.09;164.23
851.95;167.48
848.8;170.72
845.66;173.96
833.09;186.92
829.95;190.17
826.81;193.41
823.67;196.65
820.52;199.89
817.38;203.13
814.24;206.37
811.1;209.61
807.96;212.86
804.81;216.1
801.67;219.34
798.53;222.58
795.39;225.82
792.25;229.06
789.1;232.3
785.96;235.54
782.82;238.79
779.68;242.03
776.54;245.27
773.39;248.51
770.25;251.75
767.11;254.99
763.97;258.23
760.83;261.48
757.68;264.72
754.54;267.96
751.4;271.2
748.26;274.44
745.11;277.68
741.97;280.92
738.83;284.16
735.69;287.41
732.55;290.65
729.4;293.89
726.26;297.13
723.12;300.37
719.98;303.61
701.13;323.06
697.98;326.3
694.84;329.54
691.7;332.78
643.52;382.48
640.38;385.73
637.76;388.43
625.71;400.85
616.29;410.58
612.1;414.9
608.96;418.14
605.82;421.38
594.29;433.27
581.73;446.23
572.04;456.23
568.11;460.28
431.95;600.74
406.82;626.67
403.68;629.91
400.53;633.15
397.39;636.39
933.89;82.94
930.14;86.81
927;90.051
923.86;93.293
920.72;96.534
917.57;99.775
620.82;405.9
563.79;464.74
429.07;603.72
394.5;639.37
390.75;643.24
387.61;646.48
384.47;649.72
381.33;652.96
378.18;656.21
375.04;659.45
371.9;662.69
368.76;665.93
365.62;669.17
362.47;672.41
359.33;675.65
356.19;678.9
353.05;682.14
300.24;736.61
955.62;60.528
951.43;64.848
948.29;68.089
945.15;71.331
942.01;74.572
914.25;103.21
910.59;106.99
907.44;110.23
904.3;113.47
901.16;116.71
898.02;119.95
894.88;123.19
891.73;126.43
888.59;129.68
842.51;177.22
838.32;181.54
835.18;184.78
716.82;306.87
712.64;311.19
709.49;314.43
706.35;317.67
703.21;320.91
688.75;335.83
634.08;392.23
629.89;396.55
602.66;424.64
598.47;428.96
590.09;437.6
585.9;441.92
577.52;450.57
435.5;597.08
425.66;607.23
421.82;611.19
418.68;614.44
415.53;617.68
412.39;620.92
409.25;624.16
350.25;685.03
346.41;688.99
343.27;692.23
340.12;695.47
336.98;698.71
333.84;701.95
330.7;705.19
327.56;708.44
324.41;711.68
321.27;714.92
318.13;718.16
314.99;721.4
311.85;724.64
308.7;727.88
305.56;731.12
302.59;734.19
296.83;740.13
292.99;744.09
289.85;747.33
286.71;750.57
283.57;753.81
280.43;757.06
277.28;760.3
274.14;763.54
271;766.78
268.73;769.12
1020.3;-6.1824
1016.7;-2.4926
1013.6;0.74873
1010.4;3.9901
1007.3;7.2314
1004.1;10.473
1001;13.714
997.86;16.955
994.72;20.197
992.1;22.898
938.51;78.181
885.09;133.28
881.95;136.53
878.81;139.77
875.67;143.01
872.53;146.25
869.38;149.49
866.24;152.73
863.1;155.97
859.96;159.21
856.82;162.46
853.67;165.7
850.53;168.94
847.39;172.18
831.68;188.39
828.54;191.63
825.39;194.87
822.25;198.11
819.11;201.35
815.97;204.59
812.83;207.83
809.68;211.08
806.54;214.32
803.4;217.56
800.26;220.8
797.12;224.04
793.97;227.28
790.83;230.52
787.69;233.77
784.55;237.01
781.41;240.25
778.26;243.49
775.12;246.73
771.98;249.97
768.84;253.21
765.7;256.45
762.55;259.7
759.41;262.94
756.27;266.18
753.13;269.42
749.99;272.66
746.84;275.9
743.7;279.14
740.56;282.39
737.42;285.63
734.27;288.87
731.13;292.11
727.99;295.35
724.85;298.59
721.71;301.83
699.71;324.52
696.57;327.76
693.43;331.01
638.62;387.55
626.74;399.8
622.91;403.76
617.74;409.09
613.48;413.48
610.34;416.72
607.2;419.96
595.32;432.21
582.76;445.17
573.33;454.9
569.49;458.86
566.35;462.1
561.18;467.43
556.92;471.82
553.78;475.07
406.01;627.5
402.26;631.37
399.12;634.61
934.24;82.583
930.13;86.832
926.98;90.073
923.84;93.314
920.7;96.556
917.56;99.797
431.3;601.41
396.32;637.5
392.48;641.46
